Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Thumbnail,Year,Client,What We Did,Industry,Date,Summary,Overview,Project Link,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Video link,Credits
SK Telecom 19′ MWC Demo App,sk-telecom-19-mwc-demo-app,67722c5aae210395472679f4,67722c5aae210395472679d7,6839b48257c72e78cc78b589,false,false,Fri May 30 2025 13:37:06 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 13:39:27 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 13:58:30 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b48baee763c02f593fb5_skt-mwc19_00_thumb_v2.webp,( 2019 ), SK Telecom,"UX Design, UI Design","UI/UX, Blockchain",2019. 01.,A friendly take on blockchain — digital identity meets analog charm.,"SK Telecom, along with Deutsche Telekom, introduced a mobile identification app using blockchain at 'MWC2019'. Visitors to the exhibition hall can get a virtual ID using blockchain and use it to enter the booths of both companies and experience collecting tokens and exchanging them for prizes through content experience. Combining this journey with analog design elements (Stamp, Paper, Trip, Wallet), it became an opportunity to relieve reluctance to new services and provide a friendly experience.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4edd55ddbf3204fafeb_skt-mwc19_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4ef476a53316aecbb97_skt-mwc19_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4f2ddecbf540211b15f_skt-mwc19_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4f4197ed56a8a065d89_skt-mwc19_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4f627ea8b5600626b59_skt-mwc19_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4f90161291daddabf95_skt-mwc19_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b4fc2f56ee331fa97015_skt-mwc19_07.webp,,,,,,,,,,"Creative Director: Kim Jungkwon / Project Manager: Lee Dongyeon, Lee Taikyou / UX Design: Lee Dongyeon / UI Design: Lee Dongyeon, Lee Taikyou"
SK Telecom Crypto Wallet,sk-telecom-crypto-wallet,67722c5aae210395472679f4,67722c5aae210395472679d7,6839b62863a9374656c53675,false,false,Fri May 30 2025 13:44:08 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 13:46:35 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 13:58:30 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b635a6f366161a247839_skt-crypto_00_thumb.webp,( 2018 ),SK Telecom,"UX Design, UI Design, Guideline","Fintech, UX/UI",2018. 10.,"Simplicity meets security — a clean, data-focused crypto wallet experience.","SKT Crypto Wallet is easy to use and has strong security. You can check multiple accounts at a glance in your wallet, and you can conveniently send and receive accounts you have added to your wallet at any time. SK Telecom wanted to proceed with a function-oriented design that allows users to search for a large amount of information effectively. Because of the large amount of data and repetition, we approached it by removing unnecessary design elements as much as possible. The Grap designed it simple and plain with the visual difference of shadows according to the nature of the content and the weight contrast of typography.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b694dc78b10161d607da_skt-crypto_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b69620f610ccbbd4b331_skt-crypto_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b6998abbed4c138bf869_skt-crypto_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b69b434a380aa1fc12b7_skt-crypto_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b69d6c918827a47a95e3_skt-crypto_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b6a06eb295ff44e08f8c_skt-crypto_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b6a34cbe81ef15279102_skt-crypto_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b6a5d55ddbf32050fd84_skt-crypto_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b6a78bfc3fbbdbf9916f_skt-crypto_09.webp,,,,,,,,"Creative Director: Seo Mijin, Kim Jungkwon / Project Manager: Lim Hyeongseop / UX Design: Lim Hyeongseop / UI Design: Seo Mijin, Lee Taikyou, Kim Seonyeong"
COWAY 19 CES Softner GUI,coway-19-ces-softner-gui,67722c5aae210395472679f4,67722c5aae210395472679d7,6839b6fc7365edfc200f491a,false,false,Fri May 30 2025 13:47:40 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 13:58:17 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 13:58:30 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b8f1ac23523c54f0dec1_coway_ces_00_thumb.webp,( 2018 ),Coway,"UX Design, UI Design, Motion Design","CES, IoT, Smart Home",2018. 12.,"Personalized, intuitive, and connected — Coway’s smart UI for CES blends IoT with daily wellness.","There are many 'personalized services' that provides personalized content to individuals. Coway wanted the 'personalized service UI' to be applied to the products for 2019 CES exhibition, and they selected The Grap as a partner, conducted UI work on the demonstration app that is linked to the water softener and bidet and the display that will be inserted into the water softener. IoT linkage allows users to control the product and provides intuitive usability by applying colors that change smoothly depending on the condition and icons for each mode. Also, the graph and summary of the report allows users to understand the usage habits of individuals at a glance.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b95f860b5a51c122f90e_coway_ces_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b96173a6be6b6a36134c_coway_ces_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b96331f699ddbcef03b1_coway_ces_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b968dc78b10161d7f316_coway_ces_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839b96a7e94a1ba41366d80_coway_ces_05.webp,,,,,,,,,,,,"Creative Director: Kim Jungkwon, Seo Mijin / Project Manager: Kim Hanil / UI Design: Kim Hanil, Bae Youjin / 2D Motion Graphic: Park Gyeongnam"
CLOi UI,cloi-ui,67722c5aae210395472679f4,67722c5aae210395472679d7,6839bb0fc7d5c432da20b33d,false,false,Fri May 30 2025 14:05:03 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 14:07:38 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 14:08:47 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb1af9d71c11ee17a38c_lgcns_cloi_00_thumb.jpg,( 2018 ),LG CNS,"UX Design, UI Design","Robot, UI/UX",2018. 05,"Smart service in motion — CLOi’s UX, designed for real-world interaction.","In the modern world, AI has become an indispensable element. AI will continue to develop further today and in the future, closely related to all of our living environments. LG CNS has been researching these AI robots for a long time, and introduced CLOi, a robot for guiding directions and promoting. Taking advantage of our experience in robot UI, The Grap applied UX, which can provide more valuable experiences and services to customers. It is now available at Starfield and Incheon International Airport.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb51c5eecd0a964ac3c8_lgcns_cloi_01.png,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb53b74b4d5990102167_lgcns_cloi_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb5585061cc03dad733f_lgcns_cloi_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb57175f632986639195_lgcns_cloi_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb5b73da7fa341e463f9_lgcns_cloi_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb5ebabd620234660b36_lgcns_cloi_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb600f7d6689387c6f27_lgcns_cloi_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb622cf32ce4c2d33545_lgcns_cloi_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb6503d42776002d87c2_lgcns_cloi_09.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb687bb2e5d0d39f1d8c_lgcns_cloi_10.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bb6a6d907b4043701b2f_lgcns_cloi_11.webp,,,,,,"Creative Director: Kim Jungkwon, Seo Mijin / Project Manager: Lim Hyeongseop / UX Design: Lim Hyeongseop / UI Design: Lee Taikyou, Kim Hanil, Lee Seulgi"
YSNEAKERS X SM Entertainment,ysneakers-x-sm-entertainment,67722c5aae210395472679f4,67722c5aae210395472679d7,6839bdef7a1c62dbe34c59b9,false,false,Fri May 30 2025 14:17:19 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 18:28:17 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 18:28:53 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be7890a0823949727a0c_ys-x-sm_00_thumb.webp,( 2018 ),"YSNEAKERS, SM Entertainment","UX Design, UI Design, Development","Entertainment, Custom Shoe UX",2018. 07.,"A fusion of fashion, fandom, and brand identity — YSNEAKERS x SM Entertainment.","A chance to meet the limited edition sneaker designed by my bias! Premium custom sneakers YSNEAKERS met with SM Entertainment's Girls' Generation, Exo, to give fans a more special experience. This project has been underway since the rebranding point of SM Entertainment, and it was a time when they focused on how to express their brand identity, and the most important task was to create a site that satisfies the unique identity of each product and artist at the same time. The Grap reflected SM Entertainment's identity element prototype through interaction, suggesting the direction in which each identity is expressed. We also designed the main structure with various video contents such as the process of artist designing their own sneakers and interviews so that users can enjoy the experience. ",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be1fb29e2dfdabf87181_ys-x-sm_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be22bbfa8099cc1fe8b2_ys-x-sm_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be247bf42950b106cba9_ys-x-sm_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be247bf42950b106cba9_ys-x-sm_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be3bbd947efb5dd76339_ys-x-sm_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be3efc272edc8558721a_ys-x-sm_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be41f52062d444955416_ys-x-sm_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be43a22776b7eb6c18f6_ys-x-sm_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839be46a8362001bf4176d8_ys-x-sm_09.webp,,,,,,,,"Creative Director: Kim Jungkwon, Seo Mijin / Project Manager: Lim Hyeongseop / UX Design: Lim Hyeongseop / UI Design: Kim Hanil, Seo Mijin, Lee Taikyou, Kim Seonyeong, Bae Youjin / Development: Seo Daewon, Jeong Jihun"
Running Man Animation Website + Game GUI,running-man-animation-website-game-gui,67722c5aae210395472679f4,67722c5aae210395472679d7,6839bea503d42776002fc689,false,false,Fri May 30 2025 14:20:21 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 14:27:44 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 14:34:34 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839bfdc76a9c6dfd79a7fd8_line_runningman_00_thumb_v2.webp,( 2019 ),LINE Friends,"Web UI Design, Game GUI Design","Promotion Site, Game GUI",2018. 10 ~ 2019. 07,"Designing fun that feels right — playful, intuitive UX for the Running Man game and promotion site.","The areas where UX's importance is applied in our daily lives also play a huge role in mobile games. If users feel uncomfortable with the UI when enjoying games, it will also have a big impact on playing games. The Grap participated in the Running Man animation promotion website and game GUI design for the Running Man project, which was carried out by Line Plus and SBS in partnership. It is the result of putting a lot of thought into making the game comfortable and fun for users, and trying to provide more colorful visuals by utilizing the characteristics of the game.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c012947a877fe27e94a0_line_runningman_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c015a8362001bf42c683_line_runningman_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c017a89c0a5d81342f27_line_runningman_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c02502dfc566c31bdbd1_line_runningman_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c01c02f9376f74d7b041_line_runningman_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c01fe13ef09dd8007241_line_runningman_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c022841ce1691a04e86f_line_runningman_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c025d4633238fd3467f8_line_runningman_08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c0275de8c76186c4fdca_line_runningman_09.webp,,,,,,,,"Creative Director: Kim Jungkwon / Project Manager: Lee Taikyou / Web UI Design: Seo Mijin Game / UI Design: Lee Taikyou, Kim Jungkwon, Kim Seonyeong, Lee Seulgi"
YSNEAKERS Official Site,ysneakers-official-site,67722c5aae210395472679f4,67722c5aae210395472679d7,6839bec1a31f6b5492009ff7,false,false,Fri May 30 2025 14:20:49 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 14:34:24 GMT+0000 (Coordinated Universal Time),Fri May 30 2025 14:34:34 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c15eada3e38c1829f5e3_ysneakers-con-00_thumb.webp,( 2018 ),YSNEAKERS,"UX Design, UI Design, Development",Custom Shoe UX,2018. 05,Design your own — a seamless custom shoe experience reimagined by YSNEAKERS.,"YSNEAKERS, a luxury handmade shoe made by yourself, has renewed the site to make handmade shoes faster and more convenient for users. It consists of a floor where users can make their own designs after being provided with pre-made muses completed by expert hands so that they can explore the design that suits them before making handmade shoes. The customization stage was defined as Let's Play, providing an environment where users can make their own handmade shoes fun and quickly. It is a project that focused on fast implementation so that users do not feel stuffy during the production stage.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1b658ecb7b2c2e05709_ysneakers-con-01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1b928073bec92f3c6ee_ysneakers-con-02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1bbc5eecd0a964f1431_ysneakers-con-03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1befc272edc855ab978_ysneakers-con-04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1c0947a877fe27fc5ee_ysneakers-con-05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1c3d730392b811b057c_ysneakers-con-06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1c5258ef7a98cd12d2f_ysneakers-con-07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1c8061020df5f68d847_ysneakers-con-08.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1ca69c365fb78084af0_ysneakers-con-09.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1cc1cbd10d3cd92f518_ysneakers-con-10.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1cfd730392b811b0c58_ysneakers-con-11.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/6839c1d26dcdbf476e5da121_ysneakers-con-12.webp,,,,,"Creative Director: Kim Jungkwon / Project Manager: Kim Taewoo, Lim Hyeongseop / UX Design: Kim Taewoo / UI Design: Kang Taewoo / Development: Seo Daewon, Jeong Jihun"
Pepper Robot UI,pepper-robot-ui,67722c5aae210395472679f4,67722c5aae210395472679d7,683d70c5bb0add776e6b9ebf,false,false,Mon Jun 02 2025 09:37:09 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 09:42:13 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:12:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d70d66e4e23f73ef815a8_lgcns_pepper_robot_00_thumb.webp,( 2017 ),LG CNS,"UX Plan, UI Design, Development","Robot UX/UI, LG U+",2017.07 ~ 2017.09,"A smarter, kinder assistant","'Pepper,' the world's first humanoid social robot capable of emotion recognition, and LGU+, have met to respond more pleasantly to customers. Born based on the AI platform developed by LG CNS and LG U+, 'Pepper' not only provides basic in-store phone/membership information, but also allows users to enjoy weather information and various games. To make it easier and more friendly to talk with 'Pepper', The Grap designed every UI/GUI in the display of 'Pepper'. Starting with Woori Bank, Kyobo Bookstore, Gachon University Gil Hospital, Lotte Department Store, and E-Mart, 'Pepper' has been faithfully serving as a friend and helper for customers in various fields so far.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7166134661efb605ff94_lgcns_pepper_robot_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7168fe18b289e84d5d86_lgcns_pepper_robot_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d716bcf4ec6d15e7b7043_lgcns_pepper_robot_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d716e3e451d7f5af69bee_lgcns_pepper_robot_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7170ec655aa3bbcf9d3f_lgcns_pepper_robot_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d71733e451d7f5af69d9a_lgcns_pepper_robot_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7176dd768d4726156e74_lgcns_pepper_robot_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d717a83403232f5c19623_lgcns_pepper_robot_08.webp,,,,,,,,,"Creative Director: Kim Jungkwon, Seo Mijin / Project Manager: Lim Hyeongseop / UX Design: Lim Hyeongseop / UI Design: Seo Mijin, Kang Taewoo, Kim Hanil, Lee Taikyou, Bae Yujin / Web Publishing: Hwang Giseop"
Shinhan Zeroland,shinhan-zeroland,67722c5aae210395472679f4,67722c5aae210395472679d7,683d74801ef6dd0bab33e24e,false,false,Mon Jun 02 2025 09:53:04 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 09:56:19 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:12:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7487e30875b950901291_zeroland_00_thumb.webp,( 2017 ),Shinhan Investment,"UX Plan, UI Design, Mov Production","Finance, Promotion",2017.03 ~ 2017.07,From hesitation to humor — reimagining finance with a playful 'Zero Land' twist.,"The Grap made a web page and video for the promotion of the non-face-to-face commission-free event held by Shinhan Financial Investment. The non-face-to-face method, which is now familiar, was very unfamiliar at the time, and the way to convey this unfamiliarity to customers without feeling rejected was parody. By parodying the movie 'La La Land', which was very popular at the time of production, the keyword 'Zero Land' came up, and the video was also parodied and expressed cheerfully by parodying La La Land.",https://vimeo.com/666662607,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d74ecc3fe4c7cbd9cc958_zeloland_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d74f0af4a6f7a0bd46b7e_zeloland_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7505a9f45e341ae76d59_zeloland_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7507da937adf5f49fc25_zeloland_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7509f97292cf30e51023_zeloland_05.webp,,,,,,,,,,,,"Creative Director: Kim Jungkwon, Kim Soohyun / Project Management: Lim Hyeongseop, Lee Taikyou / UX Design: Lim Hyeongseop / UI Design: Seo Mijin, Kim Soohyun, Moon Seokyeong / 2D Art: Seo Mijin / Motion Graphic: Gil Youngjin"
SK stoa,sk-stoa,67722c5aae210395472679f4,67722c5aae210395472679d7,683d75a0fa10ab4ac8d72c09,false,false,Mon Jun 02 2025 09:57:52 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:03:41 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:12:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d768f5f8a855503655610_SK-stoa_00_thumb.webp,( 2018 ),SK Stoa,"UX Plan, UI Design","TV, Commerce, UX/UI",2017. 06 ~ 2018.03​​​​​​​,"Breaking the mold of TV shopping — a distinct, customer-focused UI for SK Stoa.","The home shopping channels that can be seen on TV all have similar UI and design that are difficult to distinguish unless the company name is shown. We wanted to get out of the frame and thought hard about showing the independent design of SK Stoa. We made it so that the maximum visual elements can be seen in a limited TV display environment, and applied it to enable various customizations using grid-type layout. Also, we provided a design centered on 3040 women's target, which is the main customer, in order to make customers to stay more and get satisfaction among various shopping channels.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d76e9079530a143fabc9d_SK-stoa_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d76ec274f9bad82f60f27_SK-stoa_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d76f5bb104291ed4ca8da_SK-stoa_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d76f83841c0d250a2316e_SK-stoa_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d76fa322bf35969c23339_SK-stoa_05.webp,,,,,,,,,,,,"Credits Creative Director: Kim Jungkwon, Seo Mijin / Project Manager: Lim Hyungseop, Lee Taikyou / UX Design: Lim Hyungseop, Jang Seungae / UI Design & Guideline: Seo Mijin, Kang Taewoo, Moon Seokyeong"
LG CNS CMB Cloud TV,lg-cns-cmb-cloud-tv,67722c5aae210395472679f4,67722c5aae210395472679d7,683d77750211b03673a28f4f,false,false,Mon Jun 02 2025 10:05:41 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:07:57 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:12:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d77d1cd0cde9490c8309f_cmb-cloud-tv_00_thumb.webp,( 2016 ),CMB,"UX Plan, GUI Design, Guideline","IPTV, TV, VOD",2016. 10.,"Redesigning IPTV for the cloud — a cleaner, smarter TV UI for CMB’s nationwide network.","In CMB Broadcasting's IPTV cloud conversion project, which has 10 cable stations across the country, The Grap participated in improving the TV UI to suit the cloud environment. Through the quick menu, we increased usability to induce to the quick menu and contents, and proceeded with the screen composition considering the scalability of additional services. Also, we expanded the range of content choices by integrating menus and changing the screen configuration so that users can check the major VOD services at a glance. Using dark color as the base, the content selection status is large, certain, and strongly expressed, and designed with clean tone to minimize complex feelings and confusion for users.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d77d82d697b851a4f105a_cmb-cloud-tv_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d77db83c025f5c16f9c8a_cmb-cloud-tv_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d77dd949dbb4160b57bbd_cmb-cloud-tv_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d77df4891f0ef1b610285_cmb-cloud-tv_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d77e1ca1df93ba81455ed_cmb-cloud-tv_05.webp,,,,,,,,,,,,"Creative Director by Kim Jungkwon, Kim Suhyeon / Project Manager: Lim Hyungseop, Shin Geonwoong / UX Design: Lim Hyungseop / UI Design & Guideline: Shin Geonwoong, Lee Taegyu"
Coway IoCare Web Service,coway-iocare-web-service,67722c5aae210395472679f4,67722c5aae210395472679d7,683d789d1ef6dd0bab36b545,false,false,Mon Jun 02 2025 10:10:37 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:12:41 GMT+0000 (Coordinated Universal Time),Mon Jun 02 2025 10:12:54 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d78aee4546c3f4d7e3dbc_coway_iocare_web_01.webp,( 2017 ),Coway,"UX/UI Design, Web Publishing","Dashboard, Web", 2017. 12,Turning data into clarity — visualizing air and water diagnostics with Coway’s IoCare web service.,"Coway's endless effort for clean water and air. IoCare is approaching you with a web service. How is the environment of the space where you spend your daily life? Nowadays, there is a lot of interest for the environment. Coway has been thinking a lot about how to collect data and deliver the data effectively for an accurate diagnosis of our living space. The Grap provides a special and intuitive experience with graphic elements and interactions to intuitively convey a diagnosis based on the collected data and how to compare indoor and outdoor data at a glance.",,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d78f1d2a472fcc9381ef6_coway_iocare_web_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d78f8df8f8a630fb61e51_coway_iocare_web_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d78f60ddc96d31b2e6202_coway_iocare_web_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d78fa3841c0d250a3879b_coway_iocare_web_05.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7902c299a95b1a5049cf_coway_iocare_web_06.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7900f33af21fd8aae5e6_coway_iocare_web_07.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/683d7902af92c1a5c6e6ac07_coway_iocare_web_08.webp,,,,,,,,,,"Credits Creative Director: Kim Jungkwon, Seo Mijin / Project Manager: Seo Mijin / UXUI Design: Seo Mijin / Web Publishing: Hwang Giseop, Lim Myeongseon"
2025 LEE GIKWANG SOLO CONCERT [OBSESSED] IN HONGKONG,2025-lee-gikwang-solo-concert-obsessed-in-hongkong,67722c5aae210395472679f4,67722c5aae210395472679d7,6848de941244093b03caa339,false,false,Wed Jun 11 2025 01:40:36 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 16:57:09 GMT+0000 (Coordinated Universal Time),Fri Jun 13 2025 07:24:55 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/67722c5aae210395472679f2/6848dea5202aad5850e41e16_LGK_HK_00_Cover.jpg,( 2025 ),"Around US, SOUL N JOY","Show Organise, Artist Management Agent","Kpop Agency, Show, Performance",2025. 01. 05.,Facilitating Seamless Cross-Regional Communication for the 2025 LEE GIKWANG SOLO CONCERT [OBSESSED] in Hong Kong,"To kick off the new year, HIGHLIGHT member Lee Gikwang brought his solo concert tour to its grand finale in Hong Kong. THE GRAP served as a vital communication bridge between the Korean and Hong Kong teams, leveraging our professional experience to support both the artist management and the event organizer. Through precise coordination and on-site assistance, we helped deliver a flawless show and created a memorable start to 2025 for both the artist and his fans in Hong Kong.",,,,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68492dce70b54cded67fdef8_LGK_HK_01.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68492dd2f48bf78f7a33197c_LGK_HK_02.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68492dd419ebb4a296c20845_LGK_HK_03.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/68492dd6aed5e18f08be7cdd_LGK_HK_04.webp,https://cdn.prod.website-files.com/67722c5aae210395472679f2/684b06dc5b448cbbdf11d3a3_LGK_HK_05.webp,,,,,,,,,,Project Manager by Chang Yingjie
